,cs1-2all.mid,cs1-3cou.mid,cs3-1pre.mid,cs3-2all.mid,cs3-3cou.mid,cs3-5bou.mid,cs3-6gig.mid,bwv807b.mid,bwv807c.mid,bwv807e.mid,cs1-2all_transp_12.mid,cs1-3cou_transp_12.mid,cs3-1pre_transp_12.mid,cs3-2all_transp_12.mid,cs3-3cou_transp_12.mid,cs3-5bou_transp_12.mid,cs3-6gig_transp_12.mid,bwv807b_transp_12.mid,bwv807c_transp_12.mid,bwv807e_transp_12.mid,cs1-2all_transp_21.mid,cs1-3cou_transp_21.mid,cs3-1pre_transp_21.mid,cs3-2all_transp_21.mid,cs3-3cou_transp_21.mid,cs3-5bou_transp_21.mid,cs3-6gig_transp_21.mid,bwv807b_transp_21.mid,bwv807c_transp_21.mid,bwv807e_transp_21.mid,cs1-2all_transp_6.mid,cs1-3cou_transp_6.mid,cs3-1pre_transp_6.mid,cs3-2all_transp_6.mid,cs3-3cou_transp_6.mid,cs3-5bou_transp_6.mid,cs3-6gig_transp_6.mid,bwv807b_transp_6.mid,bwv807c_transp_6.mid,bwv807e_transp_6.mid,cs1-2all_transp_15.mid,cs1-3cou_transp_15.mid,cs3-1pre_transp_15.mid,cs3-2all_transp_15.mid,cs3-3cou_transp_15.mid,cs3-5bou_transp_15.mid,cs3-6gig_transp_15.mid,bwv807b_transp_15.mid,bwv807c_transp_15.mid,bwv807e_transp_15.mid,cs1-2all_transp_19.mid,cs1-3cou_transp_19.mid,cs3-1pre_transp_19.mid,cs3-2all_transp_19.mid,cs3-3cou_transp_19.mid,cs3-5bou_transp_19.mid,cs3-6gig_transp_19.mid,bwv807b_transp_19.mid,bwv807c_transp_19.mid,bwv807e_transp_19.mid,cs1-2all_transp_1.mid,cs1-3cou_transp_1.mid,cs3-1pre_transp_1.mid,cs3-2all_transp_1.mid,cs3-3cou_transp_1.mid,cs3-5bou_transp_1.mid,cs3-6gig_transp_1.mid,bwv807b_transp_1.mid,bwv807c_transp_1.mid,bwv807e_transp_1.mid,cs1-2all_transp_11.mid,cs1-3cou_transp_11.mid,cs3-1pre_transp_11.mid,cs3-2all_transp_11.mid,cs3-3cou_transp_11.mid,cs3-5bou_transp_11.mid,cs3-6gig_transp_11.mid,bwv807b_transp_11.mid,bwv807c_transp_11.mid,bwv807e_transp_11.mid,cs1-2all_transp_4.mid,cs1-3cou_transp_4.mid,cs3-1pre_transp_4.mid,cs3-2all_transp_4.mid,cs3-3cou_transp_4.mid,cs3-5bou_transp_4.mid,cs3-6gig_transp_4.mid,bwv807b_transp_4.mid,bwv807c_transp_4.mid,bwv807e_transp_4.mid,cs1-2all_transp_14.mid,cs1-3cou_transp_14.mid,cs3-1pre_transp_14.mid,cs3-2all_transp_14.mid,cs3-3cou_transp_14.mid,cs3-5bou_transp_14.mid,cs3-6gig_transp_14.mid,bwv807b_transp_14.mid,bwv807c_transp_14.mid,bwv807e_transp_14.mid,cs1-2all_transp_18.mid,cs1-3cou_transp_18.mid,cs3-1pre_transp_18.mid,cs3-2all_transp_18.mid,cs3-3cou_transp_18.mid,cs3-5bou_transp_18.mid,cs3-6gig_transp_18.mid,bwv807b_transp_18.mid,bwv807c_transp_18.mid,bwv807e_transp_18.mid
cs1-2all.mid,0.0,1.4229330212667155,1.0245600166327722,0.45768868618401104,0.9364662029749393,0.7908930261365308,0.9342837451088966,1.1258204028716747,3.933842913201352,0.6366864890682258,0.30637386725233906,1.3949564875791478,0.8557053309221598,0.4514337087743905,0.725452172492016,0.7906917877994117,0.8451647712516697,1.1708375487880018,3.9094898410500694,0.6288125574689623,0.46417397857154796,1.458470398573935,1.1176372528469756,0.4653100501533429,0.8155401420844814,0.7863545866074495,0.88233060741427,1.1824593474858158,3.9409664534136537,0.7060468665739568,0.1954051332397082,1.5269098772128102,0.8582475152259303,0.44910877703403873,0.9041912353991699,0.7852791947446689,0.9036195269240452,1.0565808168110613,3.936433605138963,0.5976258685177636,0.332164576888653,1.459952906525086,1.0247920861968836,0.4679173775736425,0.8250173352762773,0.78889738354082,0.7345609587098658,1.0711505130928805,3.935264035064449,0.6507525439218154,0.48716391013244165,1.6364288767289676,1.1814378608851985,0.4419796350563532,0.8758426077920811,0.7806421209163443,0.8803465336452532,1.1097816659752935,3.9419090100392546,0.6323035110694408,0.4259480426718669,1.3923503328960845,0.8533304506433788,0.4456389812434227,0.8060661360824848,0.7874828949715487,0.8249875547872088,1.1119892418279753,3.9468585927713375,0.63894746753557,0.1611388511118914,1.398384918409656,1.1025783183184616,0.44142848878072805,0.6844633228784134,0.7899577897188474,1.041689606977115,1.1365952852085974,3.934838980513307,0.7124160329248261,0.4618106157171922,1.4423852625812938,0.8233490207474774,0.46622495523352514,0.6353826015193791,0.7827245980282291,1.0963664931501689,1.125389124697056,3.9196434904056705,0.631822025960773,0.30952455113179544,1.493755190442307,1.1476820318131167,0.4689173591636697,0.6882721012943347,0.789082142821647,0.971900512468665,1.0908501487975082,3.939089276468569,0.7642134041639781,0.35756819028796594,1.440393655401444,0.6941096552186212,0.4473421879372941,0.9963285358551563,0.7935673362929041,0.8516126327258422,1.1755638859014002,3.9111689518358776,0.6144748329492882
cs1-3cou.mid,1.4229330212667155,0.0,2.4267455408972056,1.8498028881815665,1.3150896170343511,1.5659480201576534,1.4392117826403,1.5032861559049335,2.9621821605157974,2.0182476223833064,1.5229643381925988,0.3395578855975616,2.2578908551865933,1.8536192330388244,1.390573028204745,1.5522569497430405,1.5794499358077245,1.5914130419477188,2.917438406549512,1.9472757510935725,1.8663595028359818,0.1514373373165201,2.4466554966921636,1.851002708433645,1.3354854290262894,1.5719955894599105,1.5776699188295336,1.5195131966997208,2.9764292409403996,1.6350500622501394,1.597590657504142,0.2933042876559413,2.260433039490364,1.8512943012984726,1.3317358546440325,1.5651449882623405,1.3986027018718326,1.4179617423663133,2.967363544391019,1.9783151959008523,1.7343501011530869,0.30837697174286394,2.426977610461317,1.8481605353062793,1.4281602699805145,1.5676729961727567,1.4009380467302375,1.2993827691917361,2.9650244042419915,1.6669057409941486,1.4295192690095262,0.4333692548255552,2.4466554966921636,1.844165159320787,1.3087126170927874,1.5675091031959756,1.6205014455005773,1.3105598972940555,2.9783143541916015,1.1366830382598079,1.8281335669363008,0.288956843110193,2.255515974907812,1.8478245055078566,1.4002510587298906,1.5725399777547042,1.4676960644037647,0.95930669988431,2.9882135196557673,1.5232609635728487,1.464665311209548,0.3213352667599634,2.4466554966921636,1.843614013045162,1.4017357374807196,1.5623543543378915,1.3325594042826623,1.3485557484644186,2.964174295139707,1.9290109468321321,1.863996139981626,0.21927595869975391,2.225534545011911,1.8500633490470717,1.327398339247067,1.5742635198880688,1.334753345100074,1.5757802791414508,2.9337833149244332,1.8791891750371241,1.7117100753962293,0.15191453804669086,2.4466554966921636,1.8513666764975647,1.357028842282039,1.5651029317118965,1.4757567882349871,1.474988332819041,2.97267488705023,1.9585215419473254,1.7597537145523998,0.18242173351951685,2.0944657888501377,1.849527712201728,1.3084429664970512,1.559419919311431,1.3716339339250077,1.375171156172728,2.917944448427467,1.9838774889634214
cs3-1pre.mid,1.0245600166327722,2.4267455408972056,0.0,0.5779717778538878,1.1663320238819486,1.0543476393006976,1.6824016809243485,1.4405783134964198,3.933842913201352,1.3970364767079424,0.9037812027046073,2.4098466329089208,0.18890352289716628,0.6376559829445083,1.1274809648385853,1.0541464009635786,1.5932827070671216,1.5266491990865059,3.9094898410500694,1.3735847880297056,0.7858519365741121,2.433155955009478,0.36047560071791374,0.5757428324635612,1.1198722425465792,1.0498091997716164,1.630448543229722,1.5983518202377338,3.9409664534136537,1.4541648023894087,0.829154883393064,2.4036200113652493,0.2579606839319535,0.6413955788553245,1.1340570563061791,1.0487338079088357,1.6517374627394972,1.5311994853902338,3.936433605138963,1.353682511541006,0.7854882743264873,2.427073576685334,0.18808147417730092,0.6457254929117675,1.1279225124894863,1.0523519967049868,1.4826788945253178,1.5098035731009518,3.935264035064449,1.3988704797372673,0.9972262718876799,2.405086395022802,0.19978880568170654,0.6403115870743197,1.1211929937211638,1.0440967340805112,1.628464469460705,1.5424313514600083,3.9419090100392546,1.3441780437756865,0.824633538387995,2.416910349528856,0.22237768416745185,0.7662623529188397,1.1254522557589262,1.0509375081357155,1.5731054906026607,1.5321604561000592,3.9468585927713375,1.3842000946471824,0.9922848847991936,2.4217715907727113,0.21369316043741038,0.6630809464132974,1.1205826619722767,1.0534124028830143,1.789807542792567,1.581289784871959,3.934838980513307,1.460533968740278,0.7877658466950592,2.419155733499868,0.21757979386563786,0.5766821918501344,1.1262175107724675,1.046179211192396,1.8444844289656208,1.5431930713404647,3.9196434904056705,1.3470989170394603,0.8015183520365934,2.43756553433549,0.18295374169488676,0.638227546876682,1.1250757090865928,1.0525367559858139,1.720018448284117,1.4649397946151494,3.939089276468569,1.51233133997943,0.7844756676622531,2.406526177803898,0.33227975204706794,0.5772178286954781,1.2261943567621656,1.057021949457071,1.5997305685412941,1.5960921816502642,3.9111689518358776,1.3625927687647401
cs3-2all.mid,0.45768868618401104,1.8498028881815665,0.5779717778538878,0.0,0.9686739214424733,0.7858652213812656,1.3919724312929076,1.098356186145515,3.933842913201352,1.060322769263697,0.4661932193524123,1.8526451737631588,0.6029957395543541,0.21990011128340203,0.8370517152071444,0.7872536101357865,1.3028534574356807,1.116065641155497,3.9094898410500694,1.0831555383982647,0.4512145051968126,1.8551841771556106,0.7037114265114406,0.1699933725933338,0.8477478605520155,0.8459239268582532,1.340019293598281,1.1895166158747092,3.9409664534136537,1.1637355527579678,0.47475351220367346,1.8485215130885853,0.6891887624290627,0.33683799402113035,0.9363989538667039,0.843393390579537,1.3613082131080563,1.1212413802373535,3.936433605138963,1.0298135171226277,0.4792964457096236,1.8491017988314669,0.7660532520311887,0.3552962432803266,0.8572250537438113,0.7839881462441016,1.1922496448938769,1.0788333333738143,3.935264035064449,1.1084412301058264,0.46541237064096785,1.845025398885015,0.7777605835355943,0.31474164913609926,0.9080503262596151,0.8400817697829783,1.3380352198292642,1.1029547332220235,3.9419090100392546,1.0387663388791295,0.5205972153567138,1.8448162786549056,0.5166346269000539,0.4758331032873988,0.8382738545500188,0.7829571412434153,1.2826762409712198,1.0847692222167566,3.9468585927713375,1.0533093984810518,0.45906648169650577,1.8444773347098766,0.7245135306070862,0.3726516967818565,0.7166710413459474,0.7977254644213598,1.4993782931611261,1.1436525535974909,3.934838980513307,1.1701047191088372,0.4771336878421133,1.9000739487653049,0.6565304703958907,0.13047727830347178,0.6675903199869131,0.7797790957317905,1.55405517933418,1.0940728631658532,3.9196434904056705,1.0566696674080194,0.5110891024051525,1.8746737367662925,0.7289014347037228,0.437139429772778,0.7204798197618687,0.7843463782162186,1.429589198652676,1.0924097493924814,3.939089276468569,1.2219020903479891,0.48937693899663026,1.8803011176797981,0.6354316645295697,0.20288863321178008,1.0285362543226904,0.7907394479152416,1.3093013189098532,1.2001672105927117,3.9111689518358776,1.0721635191332992
cs3-3cou.mid,0.9364662029749393,1.3150896170343511,1.1663320238819486,0.9686739214424733,0.0,0.6859293555208605,0.8515626945331234,1.0112407811741897,3.933842913201352,0.7196732987595937,0.6300923357226003,1.3122354370033746,1.2396949351591955,0.9065013018334778,0.2966419784473602,0.6857281171837415,0.8091591264189963,1.1108724743887248,3.9094898410500694,0.6525373500593696,0.9206552641425101,1.3535067279582647,1.2212484534876964,0.8598792229317387,0.2661974933138045,0.6813909159917793,0.7996095568384969,1.1456515004002883,3.9409664534136537,0.6233258159981836,0.9399405638252234,1.308111776328801,1.1657806647072912,0.8884378482264603,0.12184295935848666,0.6803155241289986,0.8208984763482721,1.1154227606924527,3.936433605138963,0.6797408722771392,0.9576183870354291,1.3056338715781335,1.24804415793706,0.6755502493442904,0.2985617470411963,0.6839337129251497,0.7232735444740377,1.0940268484031708,3.935264035064449,0.5861847023513742,0.9378696955263885,1.504666301742776,1.2850490615259194,0.8543134790164029,0.2209006873042414,0.6756784503006741,0.79762548306948,1.106214433675381,3.9419090100392546,0.5911050410861822,0.6903400892806784,1.3044065418951214,1.1706016040556069,0.9446621044870986,0.27065253579057247,0.6825192243558784,0.8488100806681058,1.0409041067423357,3.9468585927713375,0.6417329485674519,0.9781984929177718,1.3040675979500924,1.2061895189591825,0.912745635178505,0.2721372145414014,0.6849941191031772,0.9589685564013419,1.136427995927367,3.934838980513307,0.6483529820730078,0.9634967631511744,1.3596642120055207,1.1750412486475401,0.9238883272926008,0.30108360145556023,0.6777609274125589,1.0136454425743957,1.0833321858316398,3.9196434904056705,0.5938698233316595,0.9055759424096737,1.3576259295789126,1.2512932324538375,0.5527923528738516,0.32222474182371963,0.6841184722059768,0.8891794618928919,1.022276195810643,3.939089276468569,0.6814923535882049,0.8974181000679398,1.339891380920014,1.122417472900918,0.9586371363435382,0.15102585747946273,0.6886036656772339,0.8295356869864454,1.1414900248003068,3.9111689518358776,0.6853031653397084
cs3-5bou.mid,0.7908930261365308,1.5659480201576534,1.0543476393006976,0.7858652213812656,0.6859293555208605,0.0,0.8100515211267956,1.2599000482604539,3.933842913201352,0.8456940694996096,0.7683791408497811,1.5668580861611843,1.0632288544169817,0.7259264207518918,0.46099019001810015,0.2705152897130574,0.7059571575225965,1.3854653696692183,3.9094898410500694,0.7950202566442972,0.780840344951232,1.5765324051727112,1.042032019563624,0.6857239452577923,0.475314619673616,0.28460601310357725,0.7481413656224953,1.3986722426196874,3.9409664534136537,0.8066124363640967,0.758895976440316,1.5431385652974092,1.0045808575004131,0.8109962963434358,0.6649071904369555,0.3734011710147258,0.764411913194972,1.3501283919436764,3.936433605138963,0.890890437791857,0.7836141624437789,1.573007568112073,1.0840413710461898,0.7301345003780884,0.5722225324220958,0.16914852984413065,0.5953533449807926,1.320801833539734,3.935264035064449,0.8063100691596023,0.7680276220099689,1.5684492689262926,1.0797551508760668,0.686409313582546,0.6518045630534917,0.3224643789223358,0.8053144708175863,1.3275947098100782,3.9419090100392546,0.8181148375363017,0.7268963701896323,1.5569670624551297,1.0636210472089398,0.8035865777023004,0.6951775443165862,0.31591382426271997,0.7194253528229733,1.3022818379365435,3.9468585927713375,0.8693894971342289,0.7979077746420655,1.5705141382895564,1.040495598715733,0.8101497854996351,0.687886961039331,0.2883194389660013,0.9024819932480419,1.3697534659025465,3.934838980513307,0.8584500116749167,0.7855147996414904,1.6135370877963866,1.016205099348968,0.7878738757029922,0.4187469970116977,0.24981543956555607,0.9571588794210957,1.331991452917904,3.9196434904056705,0.8304319553645731,0.780118520595392,1.5998299709344077,1.031909246962457,0.5128961271814592,0.36545840391765716,0.2863710019517678,0.8326928987395918,1.265966740864552,3.939089276468569,0.8318605921022337,0.7770793641399867,1.5927133775015174,0.9427454183796531,0.8015217346180341,0.5517463519643968,0.2260508724668162,0.7412826338229563,1.4202501864015473,3.9111689518358776,0.800577330428764
cs3-6gig.mid,0.9342837451088966,1.4392117826403,1.6824016809243485,1.3919724312929076,0.8515626945331234,0.8100515211267956,0.0,1.0815562390084708,3.9221584368467903,0.7867861541717422,0.9257792119404953,1.6099476155647507,1.6903403437957518,1.1720723200095056,0.7188602864370344,0.8098502827896765,0.16973949545481837,1.1649577446890915,3.90537469996692,0.715814282882008,0.940757926096095,1.4776288935641997,1.3219260802064348,1.2219790586995738,0.8426674757200319,0.8055130815977143,0.17964586202313182,1.2597205751499674,3.9300946122725007,0.5529481839170325,0.9172189190892341,1.3848903795102614,1.4636771761675567,1.0551344372717772,0.8653002818713031,0.8243952140289381,0.24908818077217942,1.1711566813009449,3.9287004676524413,0.7468537276892877,0.912675985583284,1.3825695767722324,1.5065172405833431,1.036676188012581,0.8726036201080092,0.8080558785310847,0.25315906277514744,1.1481121187035375,3.913756166209269,0.5205391662620151,0.9265600606519397,1.7037589847927443,1.622084278035545,1.0772307821568083,0.8508821602041285,0.965653515384159,0.20648071028142567,1.1657348603029916,3.907513027830551,0.6176077026412159,0.8713752159361938,1.389742209851628,1.4600239967568966,0.9161393280055088,0.8460336172520209,0.9493533280231645,0.27151305499275136,1.099201321222397,3.9242086677604586,0.6353221854342759,0.9329059495964018,1.329362857226048,1.507340213530712,1.019320734511051,0.8187420369925063,0.8091162847091122,0.19950754683173377,1.1910726495950072,3.904245450632815,0.7024382523733745,0.9148387434507943,1.437706826768911,1.5399707021188038,1.3096580237394706,0.8514709465051711,0.8725635724973668,0.16208274804127232,1.1850768802335585,3.9086384610487395,0.6608718343118691,0.8808833288877551,1.4817480951848476,1.7077635795896575,1.3057336978779137,0.8302398384876293,0.8082406378119118,0.33993695296685855,1.0869950302218205,3.917549443398758,0.7270600737357609,0.9025954922962773,1.4052062860866523,1.4921576299987929,1.1890837980811275,0.8636095853073216,0.8127258312831689,0.22460289765987262,1.258474589439515,3.9056277209058976,0.7524160207518569
bwv807b.mid,1.1258204028716747,1.5032861559049335,1.4405783134964198,1.098356186145515,1.0112407811741897,1.2599000482604539,1.0815562390084708,0.0,3.933842913201352,0.713806036987064,1.0626490347620177,1.506128441486526,1.4066525594600878,1.0930927806154629,1.0489833557650217,1.2367359910925342,1.0889448139498805,0.6184102580657242,3.9094898410500694,0.7366388061216318,1.1155268865314887,1.5047332082081946,1.2954055658527746,1.0850653619353174,1.0119989576399218,1.3313033392888785,1.1187954083849747,0.2356981011991861,3.9409664534136537,0.8172188204813349,1.0820101776078506,1.5020047808119523,1.348881182648212,1.095413304650262,1.0287921328984413,1.250693814248689,1.0958784959908061,0.7747246479607206,3.936433605138963,0.6882244715219337,1.0634673803886256,1.49933629329737,1.3670126150980635,1.0827085697208334,1.0816917700067004,1.2774506362781497,1.0902697259080676,0.687847254962433,3.935264035064449,0.7619244978291935,1.1000713364489916,1.498508666608382,1.3527020895055637,1.0888123876956342,1.070105765310498,1.2395572890881565,1.1257593069120233,0.6022573337828536,3.9419090100392546,0.7049060840783274,1.0910281721516677,1.4982995463782727,1.3658496217765772,1.0978958370570462,1.0776707394741285,1.2656896515262925,1.1448647343201688,0.6274447436660999,3.9468585927713375,0.7067926662044188,1.0670375334604558,1.4979606024332437,1.3439824736399264,1.0922372597259788,1.0686217014487358,1.2409177458544103,1.1528615608844932,0.5867371023324535,3.934838980513307,0.8235879868322042,1.0854233639795754,1.553557216488672,1.3701024000832902,1.0895312500752232,1.0344804237925422,1.251265262643567,1.207538447057547,0.14858211689660594,3.9196434904056705,0.7101529351313864,1.079717025289674,1.5281570044896595,1.3685360015086,1.09292278737869,1.066530282955532,1.232647344657206,1.174685462758994,0.6022777625392619,3.939089276468569,0.8753853580713562,1.0921461836168014,1.5337843854031652,1.3738901123729224,1.094226807723158,0.9920248463118673,1.2292121656281765,1.133432086343909,0.5965580228110468,3.9111689518358776,0.7256467868566663
bwv807c.mid,3.933842913201352,2.9621821605157974,3.933842913201352,3.933842913201352,3.933842913201352,3.933842913201352,3.9221584368467903,3.933842913201352,0.0,3.751662279433667,3.933842913201352,2.959339874934205,3.933842913201352,3.933842913201352,3.933842913201352,3.933842913201352,3.9221584368467903,3.9221584368467903,0.2780702710077163,3.763931151008906,3.933842913201352,2.9607351082125364,3.933842913201352,3.933842913201352,3.933842913201352,3.933842913201352,3.9221584368467903,3.933842913201352,0.5987644447216454,3.7534241982601007,3.933842913201352,2.9738153351694976,3.933842913201352,3.933842913201352,3.933842913201352,3.933842913201352,3.9221584368467903,3.9221584368467903,0.5257177522590766,3.782171531574736,3.933842913201352,2.966132023123361,3.933842913201352,3.933842913201352,3.933842913201352,3.933842913201352,3.9221584368467903,3.9221584368467903,1.0633311821944886,3.791288821197635,3.933842913201352,2.966959649812349,3.933842913201352,3.933842913201352,3.933842913201352,3.933842913201352,3.9221584368467903,3.9221584368467903,0.875536230354367,3.781151759656799,3.933842913201352,2.9671687700424583,3.933842913201352,3.933842913201352,3.933842913201352,3.933842913201352,3.910954293528058,3.838023572754631,0.7606708275731631,3.758675650216312,3.933842913201352,2.9675077139874873,3.933842913201352,3.933842913201352,3.933842913201352,3.933842913201352,3.9221584368467903,3.9221584368467903,0.7457776804344629,3.686063776664187,3.933842913201352,2.911911099932059,3.933842913201352,3.933842913201352,3.933842913201352,3.933842913201352,3.9221584368467903,3.933842913201352,0.6142439994982314,3.794550351761252,3.933842913201352,2.9373113119310714,3.933842913201352,3.933842913201352,3.933842913201352,3.933842913201352,3.8425303955539514,3.9221584368467903,0.2896852469787703,3.7917953505482274,3.933842913201352,2.9316839310175657,3.933842913201352,3.933842913201352,3.933842913201352,3.933842913201352,3.9221584368467903,3.9221584368467903,0.42778382322945774,3.7939171584218663
bwv807e.mid,0.6366864890682258,2.0182476223833064,1.3970364767079424,1.060322769263697,0.7196732987595937,0.8456940694996096,0.7867861541717422,0.713806036987064,3.751662279433667,0.0,0.6144554934240838,2.0013487143950215,1.404109460232077,0.8917143538623575,0.716693936482288,0.8069921873456569,0.6754806234662452,0.7846496553241775,3.800266727029019,0.19212520506643838,0.6929664164067213,2.0246580364955786,1.4452920855552436,1.0679441332330293,0.71137432403268,0.8588879620584771,0.8307232788370125,0.7223387436677413,3.9196356517366393,0.3831975601331674,0.6303183717720402,1.9951220928513504,1.3221783282595352,1.0151482335345765,0.7172781692071681,0.8333109492093926,0.8633614561854901,0.6834283850370579,3.927527235816875,0.15500847093824,0.6504874627624875,2.018575658171435,1.3388516805624215,1.0705514606533288,0.719424593975587,0.8746178620338729,0.9454547499261201,0.7188648531915707,3.911835063278536,0.35134188138915823,0.6393871229497035,1.996588476508903,1.313700898967725,0.8585741046806907,0.7126950752072645,0.8288483565306695,0.7348627856615417,0.7076877250892513,3.767794473109471,0.8815645841234989,0.6353371553914293,2.008412431014957,1.2211294472968341,0.9628151841709531,0.7169543372450269,0.8503418485798384,0.7311391499464568,1.12366253758616,3.777693638573637,0.4949866588104581,0.614653298825512,2.013273672258812,1.188768386943087,0.9579141069746724,0.7120847434583775,0.8277607756678838,0.776526321888314,0.6797346674823057,3.9025483974262425,0.13939118606990242,0.6359655316320383,2.0106578149859686,1.2877978213450914,1.0688590383132115,0.7177195922585682,0.8309709726914154,0.8510267990690568,0.7803570290107573,3.7711279724983227,0.15516729084714864,0.6240828262455742,2.0290676158215906,1.5038429812864496,1.071551442243356,0.7165777905726936,0.8246890544776706,0.7827717091975668,0.6892184825709129,3.7621550059680997,0.18515510485275444,0.6294825566460323,1.9980282592899994,1.2967437382983076,0.9886812237824585,0.7098046558862556,0.8124716228947204,0.8397520047632794,0.7280660500987004,3.706314356702717,0.2626104400258633
